% {"flow_id": 8784, "openml_server": "https://www.openml.org/api/v1", "measure": ["f_measure"], "normalized_y": false, "study_id": 14, "max_runs_per_task": 2000}
@RELATION openml-meta-flow-8784

@ATTRIBUTE columntransformer__numeric__imputer__strategy {mean, median, most_frequent}
@ATTRIBUTE f_measure NUMERIC
@ATTRIBUTE svc__C NUMERIC
@ATTRIBUTE svc__coef0 NUMERIC
@ATTRIBUTE svc__degree NUMERIC
@ATTRIBUTE svc__gamma NUMERIC
@ATTRIBUTE svc__kernel {rbf, poly, sigmoid}
@ATTRIBUTE svc__max_iter {-1}
@ATTRIBUTE svc__shrinking {True, False}
@ATTRIBUTE svc__tol NUMERIC
@ATTRIBUTE task_id NUMERIC

@DATA
most_frequent,0.9322216343686252,5.39351923752055,-0.21037110702549322,?,0.08072940595921074,sigmoid,-1,False,0.02564230739037265,21
most_frequent,1.0,0.49012851563625676,0.009697474547285534,4.0,3.488262969282908,poly,-1,False,7.859890019808199e-05,21
mean,0.9959472699364729,27544.258795607,-0.7144607592233208,?,0.021937899693906252,sigmoid,-1,False,0.06265850176656006,21
mean,0.9437872587341049,4588.587709712251,-0.8670408939448273,?,0.2216572534713093,sigmoid,-1,True,0.0006094325578890086,21
most_frequent,0.9378580763180232,19483.362207696515,0.18199533630022735,?,5.721866311853845e-05,sigmoid,-1,False,0.00035391661439189144,21
mean,0.943365830445186,10543.13911018521,0.8106018104300787,1.0,0.7601372900303538,poly,-1,True,2.8337835475025456e-05,21
median,0.6443358533294818,5481.794540519118,-0.40806257993709494,3.0,0.0759976363757883,poly,-1,True,0.00015115042247402732,21
median,1.0,4562.238368379038,-0.14655866510848226,4.0,4.640212581248699,poly,-1,False,0.0005311678291010293,21
most_frequent,0.6115426229269869,1118.3422360069496,0.9867482373492014,?,0.6089909461151743,sigmoid,-1,True,0.002677553004499585,21
most_frequent,0.9360058511283353,40.01624996119509,-0.3817299296340013,1.0,0.046146793798412127,poly,-1,True,0.0689255563947308,21
median,0.993063720857939,4756.778405201662,?,?,0.002309972050510578,rbf,-1,True,6.0171503393467146e-05,21
most_frequent,0.9688339930562289,41.165229498758215,?,?,0.947913719230685,rbf,-1,True,0.00016545318911135405,21
mean,0.8723425359620598,11.717366752362299,?,?,0.002531726934071026,rbf,-1,False,0.057548663292876175,21
most_frequent,0.9381882306408967,6456.966955219955,?,?,0.00041878318801848456,rbf,-1,True,0.0005981578573690816,21
median,0.8889957802975818,55.58309510836632,0.34327102222489625,?,0.007542323593638607,sigmoid,-1,False,4.897635523807194e-05,21
median,0.9305820423663239,436.3457964077895,-0.8300074789746281,?,0.0012799643252883969,sigmoid,-1,False,0.03748655245453944,21
most_frequent,0.72845873992106,405.32460189676704,-0.2413149077443708,?,0.30868894920859624,sigmoid,-1,False,0.013311885129830732,21
most_frequent,0.9320191659530562,3538.8440888520236,0.9492615161354008,?,0.000661595789183753,sigmoid,-1,True,0.00606060361183449,21
median,0.4518153737822495,858.043025174632,-0.058727552226754964,2.0,0.007126732024566461,poly,-1,False,1.4962642384766473e-05,21
most_frequent,0.9823137344872257,42.13939804928088,0.4257146533215883,4.0,0.024783852260621582,poly,-1,True,0.04138792128504113,21
median,0.45551958147135807,131.64322174953892,-0.13560778404496654,2.0,0.024769785092678482,poly,-1,True,0.00797274482425614,21
mean,0.6099415643854281,1477.6313549389488,-0.6922774550346376,?,4.271737548394452,sigmoid,-1,True,0.0015473132688519791,21
mean,1.0,23341.09106084988,-0.07226497849426772,5.0,0.35610376467119503,poly,-1,True,0.0011642338267880117,21
most_frequent,0.6479721845542441,29875.23605305288,0.45469613357818583,?,0.44221769013767215,sigmoid,-1,False,0.005283622093561169,21
most_frequent,0.6034515273653567,582.3437494026466,0.8630151525348748,?,2.1739816209620755,sigmoid,-1,True,0.0307060286594876,21
mean,0.9420370976213425,83.49055394448105,?,?,0.0012252461742608123,rbf,-1,True,0.011624371294451288,21
mean,0.9012177402457795,46.734657721023716,0.23659043798490265,?,0.0020544605036918267,sigmoid,-1,True,0.0002934780711333357,21
median,0.8779353603004945,567.0253724229452,-0.17385624723615845,3.0,0.001273324316260508,poly,-1,True,0.0004963056976414236,21
mean,0.9440308261867488,10616.45957229786,?,?,5.52518192844451e-05,rbf,-1,False,0.00011233280113546074,21
median,0.8836689446585905,55.24698445560382,0.6717673062775322,?,0.0068460395258969,sigmoid,-1,False,0.006119221103825449,21
most_frequent,0.9404924892294146,11159.726968641062,-0.6507777317705985,?,0.0007758101448834022,sigmoid,-1,True,0.0036493603586376447,21
median,1.0,494.90874418749627,0.13392401221412586,4.0,0.4132488567874427,poly,-1,False,0.0011090596384521238,21
most_frequent,0.9497612309285591,259.2046081073867,?,?,0.002797038098000471,rbf,-1,False,0.00248495656869491,21
mean,1.0,1502.1468792681474,?,?,0.22789443746541072,rbf,-1,True,0.023646248760939664,21
median,0.993069979407178,467.58279381373353,?,?,0.006540196592491831,rbf,-1,True,0.0009042674421428851,21
most_frequent,0.5890205633175464,0.7020008376244079,-0.8274860319408965,?,3.567393110672046,sigmoid,-1,True,0.0676959768077611,21
median,0.9965438335061991,18.029365334248244,?,?,0.07242799136942175,rbf,-1,True,3.9540327586134553e-05,21
mean,0.7052874562779129,747.7935371173118,0.3801138257407486,?,0.2672829472031967,sigmoid,-1,True,0.03445076067048055,21
mean,0.9918981481481481,4.270777417116957,0.7602084817514119,2.0,0.5718321309198939,poly,-1,True,4.467930414654521e-05,21
mean,0.942750865759532,139.78647252441655,0.8011092903514738,1.0,0.6006501401795401,poly,-1,True,0.001610216095219601,21
median,0.9976833007000544,15809.762867287622,?,?,0.05196065408916306,rbf,-1,False,0.014693791592104571,21
most_frequent,0.9038948471139844,198.6532046277313,?,?,0.00026943534521950614,rbf,-1,False,0.00029132750432680566,21
most_frequent,0.9959472699364729,1098.688558422213,-0.9074234635738638,2.0,0.5813808011790063,poly,-1,True,0.0023756790650462166,21
median,0.9407229269539802,556.6153703233156,-0.6145402072310118,?,0.0008511371188238983,sigmoid,-1,False,6.624905304606644e-05,21
mean,0.7087578407246354,25.319130665875875,-0.6485927407129175,?,0.4877179292497905,sigmoid,-1,True,0.002018896039434504,21
median,0.9049262794620384,157.5051475789782,0.5680983701246285,?,0.000975060105904076,sigmoid,-1,True,0.08494074619883599,21
most_frequent,0.5904645318119446,1359.2070755753484,0.496743725026072,?,0.9445070325650361,sigmoid,-1,True,0.0001109865801527681,21
median,0.9347639208012317,1493.5542103608634,-0.10530463387938127,?,0.003396220814360412,sigmoid,-1,False,0.06474446691747167,21
mean,1.0,151.94992092495235,?,?,0.25827810616347524,rbf,-1,False,0.00817858974713727,21
mean,0.9402595115528792,7.508507971226416,?,?,0.009440062480181246,rbf,-1,True,0.00019540216935007117,21
mean,1.0,693.7665498457865,?,?,0.1672590652194975,rbf,-1,True,0.03223553798080626,21
most_frequent,0.984915027587728,1.6802390683291912,-0.822089801894627,5.0,0.4068412587652473,poly,-1,True,0.006732003258737492,21
mean,0.993079294530557,15.423180701859092,?,?,0.053278718620507454,rbf,-1,True,0.00017312649503786032,21
median,0.9418829898605979,533.398886788531,?,?,0.0007365108904535859,rbf,-1,True,5.754313175778101e-05,21
median,1.0,3.7676896142377774,?,?,0.35310424748779917,rbf,-1,False,0.0003202873132107314,21
most_frequent,0.9994194295289737,725.2526729198325,?,?,0.09080033242357217,rbf,-1,True,0.0003596424809435855,21
median,0.9420859007078635,202.2155040919458,?,?,0.0010004766063397641,rbf,-1,True,1.2514156894849528e-05,21
most_frequent,0.8517288904786184,7365.704923310945,0.1219797106861813,?,0.05272988853131747,sigmoid,-1,True,0.0004626683123546005,21
mean,0.9592005389409204,8.892255412675558,-0.33788363539207955,?,0.10974875232342901,sigmoid,-1,True,0.00030458576298592635,21
mean,0.9994194295289737,30.897558943630518,?,?,0.09493594675895017,rbf,-1,False,0.004175970463602022,21
median,0.9152297329380663,3096.8020230327684,?,?,4.34126740304303e-05,rbf,-1,False,0.022338057159651648,21
median,0.9318348984101908,3705.1630439206247,0.04029587074472096,?,0.001829757727789786,sigmoid,-1,False,1.4559514904949093e-05,21
mean,0.8829574382412309,35.27328231827525,0.39577457390715987,?,0.02587058061168136,sigmoid,-1,True,0.00225634161709646,21
median,0.9924794000417104,25030.658311311337,?,?,0.0021022650941826546,rbf,-1,False,0.012067155821057841,21
mean,0.9971051928117662,652.2940601631653,?,?,0.023389329622913728,rbf,-1,True,0.0001330260432944494,21
median,0.6336672218763435,2363.2570480341337,-0.2677041153877937,3.0,0.08793100841068469,poly,-1,False,2.689873092804876e-05,21
median,0.878644150372633,2568.071791014202,0.24754463950367644,?,0.01770603247671869,sigmoid,-1,True,0.0020571458186163347,21
most_frequent,0.9417016776969818,6594.579436216456,0.02458220531074362,1.0,2.0282056518484213,poly,-1,True,0.0034187780161008203,21
median,0.9421743570869332,29271.584550642052,-0.981628537994836,1.0,1.5176559332363617,poly,-1,True,0.06340404908202449,21
mean,0.9832572386912289,17687.904679388976,?,?,0.0008541091196839974,rbf,-1,True,0.0001402123315800699,21
most_frequent,0.9959472699364729,21.452535288066734,-0.7892432331088042,2.0,0.5235907255480794,poly,-1,True,0.0027406531654825144,21
mean,0.9530731055915818,1.852443332352,-0.7123046593345426,?,0.09981369136524394,sigmoid,-1,True,0.00010364578674245546,21
median,0.9371391483553556,144.46619367809197,?,?,0.0007991461861570024,rbf,-1,False,0.023234365924093968,21
median,0.5996504401753512,56.07405844992285,0.7747673184929009,?,6.286980603355098,sigmoid,-1,False,0.02466336634239891,21
median,0.9440568090370347,7.970879068556552,?,?,1.035648043740185,rbf,-1,False,0.0002890545062903599,21
median,0.9010766968301623,27736.664616081234,0.6638550047063403,?,0.0020327242015898326,sigmoid,-1,False,0.00010517135993438793,21
mean,0.5784421585375056,0.42161865097552426,-0.03149307175314986,?,2.1173925304786083,sigmoid,-1,True,0.0013931053024308772,21
median,0.9896099296685116,15.732593622842527,-0.9916686028555388,?,0.1063664354420974,sigmoid,-1,True,0.003384359629922806,21
median,0.9390326208403749,303.66859711862156,0.6933910668773113,2.0,0.000662402441889007,poly,-1,True,0.0017477796752754756,21
most_frequent,0.9742795172297265,5.231861290795722,-0.7493055141366345,?,0.1416999517384877,sigmoid,-1,False,5.8309296346130686e-05,21
mean,0.910784155252226,135.28357609463853,-0.8502326743513593,?,0.0016692816642567964,sigmoid,-1,False,0.00017235246962231057,21
median,0.9953673718826764,1085.8246766449904,-0.0869647444100039,2.0,0.6863709895785204,poly,-1,True,2.715000652536683e-05,21
mean,1.0,5.981013015415647,0.10668658363304129,5.0,0.6863377911175588,poly,-1,True,5.0657094330058765e-05,21
median,0.6219559547942032,19.597005306483158,0.5689747906263025,?,0.4773891282971049,sigmoid,-1,False,0.05158986545070911,21
median,0.8443233095352334,11.968553380568691,0.18699822083999007,?,0.08076531566538896,sigmoid,-1,True,0.03568983679619499,21
median,0.9959472699364729,1889.9942513367466,0.7678235642579267,2.0,0.02925820588362453,poly,-1,True,1.5464678564653153e-05,21
mean,0.7728915104589698,20677.97099370423,0.010865729025108184,?,0.17697289141249703,sigmoid,-1,False,0.01391604754959014,21
median,0.6894809949538762,332.7951720370789,-0.7840250718326496,?,0.5546953836667927,sigmoid,-1,False,1.6258271051361717e-05,21
median,1.0,8906.605371350233,-0.41037514712379264,4.0,0.3375848813518097,poly,-1,False,0.0005768661446751257,21
most_frequent,0.5831756362191999,1.7427548603832772,0.9181445368146763,?,2.8217603878158264,sigmoid,-1,False,0.009340398846037075,21
median,0.9641156015225394,5157.592684973165,-0.5171676260771398,?,0.002504457365132348,sigmoid,-1,False,1.4246670592143462e-05,21
mean,0.9959472699364729,7828.928462008541,-0.7766981298362479,?,0.041348996113144104,sigmoid,-1,True,0.005413471163614463,21
most_frequent,0.6901707949910196,0.3227386275626484,-0.9146113893010348,?,0.6914951530970818,sigmoid,-1,True,0.0009146408574802489,21
mean,1.0,3.103026012727062,0.9791473192029705,3.0,1.9456847426237076,poly,-1,True,0.00020764830379176526,21
median,0.6069253275456745,17.40114381534282,0.30933219139947665,?,4.9366483537790256,sigmoid,-1,True,0.0020442056780385154,21
mean,0.6692717829105376,16.89378276520609,-0.30578961965482954,?,0.5148322710389214,sigmoid,-1,False,0.0005549305817129586,21
most_frequent,0.7554702098981063,161.18820202215215,0.8593218122313093,?,0.11271482238214219,sigmoid,-1,True,0.006743724027392042,21
mean,0.9516266920191122,29840.62859974501,-0.8374859908244121,?,0.0007501295635363375,sigmoid,-1,True,0.002953005459897224,21
most_frequent,0.6648269156663914,649.1986371345901,0.3860885538168233,?,0.39402983454014917,sigmoid,-1,False,0.0008046725850904457,21
most_frequent,0.917805958580981,4808.44693311571,-0.6223261354564893,?,9.2644714311898e-05,sigmoid,-1,True,0.04487652418894352,21
most_frequent,0.8744666388683853,240.60458069104868,0.09424103476391732,?,0.04083240392722139,sigmoid,-1,True,1.1090800361622979e-05,21
mean,0.45330053634848155,152.87808644790442,-0.9751873319557125,2.0,0.014692539100274469,poly,-1,True,0.00010181581190566615,21
mean,0.993056448568917,14943.89721335009,?,?,0.0029134154263077763,rbf,-1,True,4.667896428875303e-05,21
most_frequent,0.5888980593582734,8.457777387306825,-0.07587881431852805,?,1.9115438985578503,sigmoid,-1,True,0.03838106121863761,21
most_frequent,0.45255853679766717,4273.205527660196,-0.3773125416302612,4.0,0.035119268204979424,poly,-1,True,0.006114955052401579,21
median,0.5995055830427404,150.26082303924568,0.002582603772343095,?,6.350127092370722,sigmoid,-1,True,0.014534418690236013,21
median,1.0,336.671292707557,7.085313791321823e-05,5.0,0.5136725317159336,poly,-1,False,0.0004327812754998809,21
most_frequent,0.9393627265584128,1399.4725227506826,-0.2853066645438427,?,0.0004202859097472232,sigmoid,-1,True,0.00011740383038611259,21
most_frequent,0.6046088831346089,1313.7660624917573,0.7274756921074443,?,7.544567972306872,sigmoid,-1,False,0.00023967109587398196,21
most_frequent,0.903670794383089,30.366580445195915,?,?,0.001586152591828655,rbf,-1,False,0.0003421308277126069,21
mean,0.8914407678769356,72.46393258153932,0.5011472690537762,?,0.018104139787353916,sigmoid,-1,True,0.013514826371053498,21
most_frequent,0.9751003688083082,0.7444951540012327,?,?,0.3950789844415635,rbf,-1,True,7.208516436141032e-05,21
median,0.9982615595190247,985.0890689964609,?,?,0.02659393816331675,rbf,-1,False,0.0002211956194563423,21
median,1.0,3968.497675861545,0.6329609891290606,3.0,0.6049264114914237,poly,-1,False,0.003176016091297288,21
mean,0.9379956976616294,1641.3930560478484,?,?,0.0007597522028448585,rbf,-1,False,0.008212214479299587,21
most_frequent,1.0,1505.8159846656577,-0.4302503861721223,3.0,0.9898873858587287,poly,-1,True,0.001398974386065096,21
median,1.0,2355.141218236158,0.9117201331819451,4.0,0.5349347704400487,poly,-1,True,0.05931860412782234,21
median,0.9722681106537048,19152.551251848094,-0.2549964277474459,?,0.03623186316972223,sigmoid,-1,True,0.00022447373836203361,21
most_frequent,0.6002780600284079,10747.187968449116,0.9155778699616222,?,3.9854403983458218,sigmoid,-1,False,0.0041217506288608085,21
mean,0.9572623480904342,11.008960026737652,?,?,1.0044178350710329,rbf,-1,True,1.0337897619564406e-05,21
mean,0.9427808127318942,25173.470488981642,0.01085488044941707,1.0,0.021257842514325928,poly,-1,False,0.0002335004588102869,21
median,0.9976833007000544,1511.8354636823642,?,?,0.055811966352140835,rbf,-1,True,0.013838545452584011,21
median,0.5896067112666252,8.98046423452846,0.11577304243553499,?,1.7165953775743281,sigmoid,-1,False,0.010831945230638679,21
mean,1.0,7912.190307662524,?,?,0.4561519935988919,rbf,-1,True,0.0018405276939489458,21
most_frequent,0.9947891080261924,34.29584194315728,0.9131448570290226,2.0,1.3736235062635074,poly,-1,True,0.020161411290743086,21
mean,0.9421743570869332,306.16986463161624,-0.9627293176932616,1.0,2.3713124900961473,poly,-1,False,0.0001439738434943546,21
most_frequent,0.9404805126007858,929.9836862773939,?,?,0.0002252284210108027,rbf,-1,False,1.2950487503147129e-05,21
median,0.9316698959919394,121.13807156480141,?,?,0.0005563973494782554,rbf,-1,False,0.0031077508388420933,21
median,0.7340652780453453,11744.199673938654,-0.3619056156894156,?,0.3555288117586947,sigmoid,-1,False,0.00360641098926243,21
median,0.9655707450534636,2387.7628979425276,?,?,0.9675161195438509,rbf,-1,False,0.001062124061298448,21
median,1.0,278.57406683082843,-0.18027014609373415,3.0,0.7145082790440949,poly,-1,False,0.002360896254030871,21
most_frequent,0.9549954530121242,2327.1879815055304,?,?,1.0119366588553766,rbf,-1,True,1.8144566583155827e-05,21
mean,0.9431131640176607,2.6160098831981387,?,?,0.027586992406793853,rbf,-1,False,0.00016953473507551204,21
mean,0.9994194295289737,6878.8117276117755,?,?,0.10080359149763607,rbf,-1,True,0.00044302943953722774,21
median,0.927800706807239,3679.959779147723,0.3475195638255357,?,0.0005793982514545618,sigmoid,-1,True,0.06461827710753747,21
most_frequent,0.9930736373055077,112.47548300067598,?,?,0.017092547631383164,rbf,-1,True,0.002022297823724251,21
most_frequent,0.8720589462527564,0.18146728933356923,0.11605460419007052,1.0,0.321682479998327,poly,-1,True,5.2741519505959466e-05,21
median,0.657466402861453,115.26323711932785,0.661193114242238,?,0.34791049893482884,sigmoid,-1,False,0.005506230753922107,21
mean,0.9063593073524537,0.07549975601755414,0.7932581620874686,4.0,0.11745441898900365,poly,-1,True,0.006662431173044029,21
median,0.9435118564534308,78.3565405367363,?,?,0.00192702442169998,rbf,-1,False,1.2142807973769003e-05,21
most_frequent,0.9594388304417373,4777.252377814924,-0.1744746767590617,?,0.0037449593099079053,sigmoid,-1,True,0.0032311898330818203,21
mean,0.681254112662342,90.96243142775,-0.9451512586798865,?,0.6999326833540279,sigmoid,-1,False,0.0012571396744575044,21
most_frequent,0.9953673718826764,13620.932278215005,0.5787246210696997,2.0,0.1358167783550195,poly,-1,True,0.00011001561395110272,21
mean,0.8707570452354829,0.4530945041730419,-0.25966145329109014,?,0.13403381580414353,sigmoid,-1,True,0.00028091947709027194,21
median,0.4518153737822495,32.175094773807686,-0.6669605311094606,4.0,0.027186615319493717,poly,-1,True,1.8557887491397764e-05,21
most_frequent,0.9488211932183018,8.176994592049704,0.38364420364859564,3.0,0.023749394557198412,poly,-1,False,0.005709306396180077,21
mean,0.888303766862384,4439.748525601604,-0.1573994913840555,?,0.07843697463933488,sigmoid,-1,False,0.0007694145935357114,21
mean,0.9889795430129552,108.24007773875822,-0.3538501019354787,?,0.05912655779618599,sigmoid,-1,True,0.020059939776257255,21
median,0.9363654068037618,2276.552029017662,?,?,0.0006142461111946835,rbf,-1,False,8.910699060816151e-05,21
mean,0.61742652063716,32174.574532390867,0.7990295551389153,?,0.7920414944960683,sigmoid,-1,False,0.004250794517173877,21
median,0.9913202950880128,16278.39735847542,-0.3371151305598674,?,0.0031820990844028327,sigmoid,-1,False,0.011161119535205653,21
mean,0.678811020883444,655.9711829755963,-0.5647387482607542,5.0,0.04422390658447761,poly,-1,False,0.0020722221308386276,21
median,0.9919126766414509,9039.844129624562,0.1140316772493788,2.0,0.002284312639047346,poly,-1,True,9.015753119382836e-05,21
median,0.9630864149442386,20.55433648200318,-0.2667478520401405,?,0.04138955396189329,sigmoid,-1,False,8.209378725163979e-05,21
mean,0.9913358147453541,30.0173669077334,?,?,0.03428344387424206,rbf,-1,False,0.022019480862187808,21
most_frequent,0.9827732881413586,74.63108296672193,-0.7607599180770919,?,0.02809753498491523,sigmoid,-1,True,0.0935444611733416,21
mean,0.6107180162564952,3821.6656496835903,-0.6541059431475502,5.0,0.18073495570303394,poly,-1,False,0.00036229730091083556,21
median,0.9358365037483856,18551.355715865444,-0.850202929485379,?,0.00027016754912317833,sigmoid,-1,True,0.02553665175981622,21
most_frequent,0.949118650663637,25.14560364553786,-0.5834556277347496,?,0.013353621979567097,sigmoid,-1,True,0.00177419630867715,21
most_frequent,0.9982609919695556,944.1501220326543,?,?,0.034990506089364555,rbf,-1,True,0.0011980276084806668,21
most_frequent,0.9023633447304048,10436.280999612502,-0.6088263751060632,?,0.22590144792052086,sigmoid,-1,False,0.056370955008488884,21
most_frequent,0.9884361705598266,3122.254100633168,-0.4703891116405716,?,0.02546466282507501,sigmoid,-1,True,0.08109256364420744,21
most_frequent,0.6203629951513876,94.31383413970083,-0.567582889991751,?,0.8004536088852069,sigmoid,-1,True,5.674365367101544e-05,21
mean,0.9254097882542832,944.0424363855327,-0.9295543082587239,3.0,0.0001915760926000618,poly,-1,False,0.09196171218286274,21
mean,0.6049343179064178,3169.0254383851952,-0.4971536733492756,?,6.490774899779708,sigmoid,-1,True,0.030182545097654164,21
most_frequent,0.9076052245729826,0.04803485966830012,-0.6622229917124756,1.0,2.436459991405094,poly,-1,False,1.3169135602960752e-05,21
mean,0.9988417330651752,15250.713392512152,?,?,0.08007611740457923,rbf,-1,False,0.0005320283447465882,21
mean,0.9859266447841125,91.7131390409526,?,?,0.7963495288259609,rbf,-1,False,0.0222203079753697,21
most_frequent,0.5895392294400322,31.8191905049554,-0.30156588865887346,?,3.7795038542147483,sigmoid,-1,True,0.00011422946492554746,21
median,0.9193649767356549,595.0527635788761,-0.4508939142971138,1.0,0.0006162186926892436,poly,-1,True,0.0007828212719105738,21
median,0.9994194295289737,3789.643996728447,?,?,0.1318984894936091,rbf,-1,False,0.00022804912521563522,21
most_frequent,1.0,11.221724936757674,?,?,0.12511814888269565,rbf,-1,False,0.05623842298510187,21
mean,1.0,27.827266857613196,-0.34699805681634444,3.0,3.5323379891002897,poly,-1,True,0.0648646797118327,21
mean,1.0,2737.9846890908384,-0.10474205369903067,3.0,2.824286065614317,poly,-1,False,0.0187349641874411,21
most_frequent,0.4521871008939974,769.207722558824,-0.5118818308404276,4.0,0.021402565854700142,poly,-1,False,0.0033013380509981853,21
mean,0.9601418562314934,11241.688510904794,0.6774602356237656,4.0,0.0005197658694480592,poly,-1,False,0.00023464115857258495,21
most_frequent,0.9427808127318942,9467.846678584741,0.3061800203958087,1.0,0.06563956622098238,poly,-1,False,1.0809681507440863e-05,21
most_frequent,0.588366674890544,12.867750759700327,0.5855918009132763,?,2.975522313413423,sigmoid,-1,False,0.003306947058121637,21
median,1.0,32.20188286681882,-0.7821254913713214,5.0,3.4953676790731616,poly,-1,True,0.022113010780240912,21
most_frequent,1.0,28563.122116094986,0.16232431165360195,4.0,0.09387643513914834,poly,-1,False,0.00025115851379694203,21
median,0.45069844176987034,56.498821929257595,-0.7488579584138357,2.0,0.006457087659049467,poly,-1,False,0.005730468468652704,21
median,1.0,834.5882129423225,?,?,0.49062161019124834,rbf,-1,True,3.5290550814117396e-05,21
median,0.9440925694676692,76.78715017334105,?,?,0.002158874087078397,rbf,-1,False,0.0006687670113310216,21
median,0.5701382406355076,8697.570398525177,-0.9837798878208028,2.0,0.503829625769729,poly,-1,False,0.00018339965852377316,21
median,0.9406319243498916,6468.522233859034,?,?,7.381301771739409e-05,rbf,-1,False,0.03236545224409798,21
most_frequent,0.941332411746219,3699.4683780448204,?,?,0.00010410640102714678,rbf,-1,True,1.1432203293236434e-05,21
mean,0.9427808127318942,5970.754718204329,0.917323644913369,1.0,0.15164062999991496,poly,-1,True,0.0040444431446253325,21
mean,0.5994281821522869,1.7544466112775143,-0.5011626125306314,?,6.526950602038365,sigmoid,-1,False,1.3758704026471025e-05,21
median,0.8789207139684402,4.189764351023561,0.892839055210557,2.0,0.008018321601979192,poly,-1,False,0.00020107027813297346,21
median,0.9406092635903194,2165.3167203510116,?,?,0.00031972527702031633,rbf,-1,False,0.011855867611092566,21
median,1.0,5394.628051125745,?,?,0.5021354038832362,rbf,-1,False,0.025742516337268855,21
mean,0.9401442959150591,2342.61162450395,0.45056700116159965,1.0,0.006780651060597323,poly,-1,False,0.00020374804748718526,21
mean,1.0,0.6336664579012757,-0.22848698080745034,4.0,7.855081024362084,poly,-1,False,0.011009039888237909,21
most_frequent,1.0,22521.595936186906,?,?,0.16451787381993166,rbf,-1,True,0.04360327710813851,21
median,0.9846251141939425,5650.172497665206,?,?,0.8326685233074257,rbf,-1,False,0.00020109915047097042,21
median,0.9758479063346915,0.1366800687637581,0.020505611895078157,4.0,0.24691384980281708,poly,-1,False,0.001118029069507289,21
median,0.5880791691204854,9.631241939772808,-0.01249309147233224,?,3.0718898978012352,sigmoid,-1,True,0.0012349212001947084,21
most_frequent,0.5802341447466575,0.12574624923251426,-0.559630809567585,?,1.610044833280535,sigmoid,-1,True,0.016897636841840855,21
median,0.450325546394451,23.947537062778615,-0.8908870957429196,4.0,0.004385200957686783,poly,-1,False,0.0009793432594683252,21
mean,0.5989015617674637,15581.72391660911,-0.49641127020716813,?,4.028747970003873,sigmoid,-1,False,0.0035862386945438563,21
most_frequent,0.6321678464500591,773.7514249258435,0.7725903078264251,?,0.5020654291398096,sigmoid,-1,False,4.936198716130417e-05,21
most_frequent,0.9416466861754412,348.15292746073936,0.8413056672718262,1.0,3.230170325396301,poly,-1,True,3.286314303393357e-05,21
mean,0.8340346601093102,11.688183511432307,-0.40755876639640043,3.0,0.017027347015338534,poly,-1,False,0.011278973044920343,21
most_frequent,0.9861851726278693,71.18935525557286,-0.7469086534165708,?,0.034165721128749584,sigmoid,-1,True,0.035218869975772664,21
mean,1.0,21.97999324323441,?,?,0.45294646630270907,rbf,-1,False,0.0061306945054313495,21
most_frequent,0.9994194295289737,1675.4756169711966,?,?,0.13334463458550735,rbf,-1,True,0.010627827833843247,21
most_frequent,0.9372406829491394,30.39756217173804,-0.3393995220975332,1.0,1.0698968381714518,poly,-1,True,0.09302075595534338,21
median,1.0,0.05793112046399707,-0.289958472771239,4.0,3.1270729808606417,poly,-1,True,0.07776863841543463,21
most_frequent,0.9982627746621431,160.25711458250754,?,?,0.0633246237506649,rbf,-1,False,1.2233216350118845e-05,21
median,0.6104243310273243,1.1596828743633436,-0.3429872201162196,?,6.52278346703581,sigmoid,-1,True,0.0016623188151315912,21
median,0.46790034253907087,23.797757320301557,-0.976031127025859,2.0,0.25893743593815804,poly,-1,False,0.000474141243375127,21
mean,0.6107011216585575,529.9958847634067,0.2408308906797969,?,4.902542071917289,sigmoid,-1,True,0.07101010720682553,21
most_frequent,0.6777505107921774,13.46852030287597,-0.11596711093412182,?,0.4152692662835579,sigmoid,-1,True,0.019584310640518385,21
mean,0.9914191648859988,0.20280008937052277,0.17159490350509632,3.0,0.31590975471949534,poly,-1,False,0.05144287274370592,21
most_frequent,0.9971052960598903,4523.456762640856,?,?,0.5873899026263398,rbf,-1,True,0.060012324166302186,21
most_frequent,1.0,18.04225863636369,?,?,0.29075445461829474,rbf,-1,True,0.0017295801769548211,21
median,0.35853085601301643,34.9368213174689,-0.3286949881865666,?,0.0009494778551616953,sigmoid,-1,True,0.0006908735080401588,23
median,0.4436080217762577,2.0583189712105012,?,?,0.05211340050353133,rbf,-1,False,0.06178741201999348,23
most_frequent,0.4538682025578249,0.9746120309660662,0.6510387594080356,3.0,0.0801077428648234,poly,-1,True,0.04248576484901231,23
median,0.40139117508795513,31129.81249228027,0.7524262689670851,4.0,6.20395452450436,poly,-1,False,0.00037663416384792285,23
mean,0.40302983431685,8535.393727378565,-0.9774267463106507,4.0,5.792823643800392,poly,-1,False,0.000491863649000189,23
mean,0.44489607620177873,10646.42749846441,-0.5320350943358336,1.0,0.5899702058417338,poly,-1,True,0.04873410444314816,23
mean,0.4410857923862481,777.1338328687614,0.9355904358565656,3.0,0.00015689148495652355,poly,-1,True,0.001644775675968028,23
median,0.42574517626789443,0.052055369793215414,0.5975134842094394,3.0,0.7731087417396872,poly,-1,False,0.0017952129435031335,23
median,0.3709607352095327,21203.796020566908,0.904900402858819,?,2.1192890739903594,sigmoid,-1,False,0.00016651758896155594,23
